timestamp (in seconds),bus_trip_no,status,bus_stop_no,latitude,longitude,distance
2925,2,DWELL_AT,4,45.49802,-122.421265,3143.9553802974647
2925,3,DWELL_AT,3,45.50276,-122.42709,2448.3282730852443
2940,3,DWELL_AT,3,45.50276,-122.42709,2448.3282730852443
2940,2,TRANSIT_TO,5,45.497971324999995,-122.42109681250001,3158.138080187785
2955,3,DWELL_AT,3,45.50276,-122.42709,2448.3282730852443
2955,2,TRANSIT_TO,5,45.49772795,-122.42025587500001,3229.0515796393865
2970,3,DWELL_AT,3,45.50276,-122.42709,2448.3282730852443
2970,2,TRANSIT_TO,5,45.497484574999994,-122.41941493750001,3299.9650790909877
2985,3,DWELL_AT,3,45.50276,-122.42709,2448.3282730852443
2985,2,TRANSIT_TO,5,45.4972412,-122.418574,3370.8785785425894
3000,3,DWELL_AT,3,45.50276,-122.42709,2448.3282730852443
3000,2,TRANSIT_TO,5,45.496997824999994,-122.4177330625,3441.792077994191
3015,2,TRANSIT_TO,5,45.49675445,-122.416892125,3512.705577445792
3015,3,DWELL_AT,3,45.50276,-122.42709,2448.3282730852443
3030,3,DWELL_AT,3,45.50276,-122.42709,2448.3282730852443
3030,2,TRANSIT_TO,5,45.496511074999994,-122.4160511875,3583.619076897394
3045,3,DWELL_AT,3,45.50276,-122.42709,2448.3282730852443
3045,2,TRANSIT_TO,5,45.4962677,-122.41521025,3654.5325763489955
3060,3,DWELL_AT,3,45.50276,-122.42709,2448.3282730852443
3060,2,TRANSIT_TO,5,45.496024325,-122.4143693125,3725.4460758005966
3075,3,DWELL_AT,3,45.50276,-122.42709,2448.3282730852443
3075,2,TRANSIT_TO,5,45.49578095,-122.41352837500001,3796.3595752521983
3090,2,TRANSIT_TO,5,45.495537575,-122.41268743750001,3867.2730747038
3090,3,DWELL_AT,3,45.50276,-122.42709,2448.3282730852443
3105,2,TRANSIT_TO,5,45.4952942,-122.41184650000001,3938.186574155401
3105,3,DWELL_AT,3,45.50276,-122.42709,2448.3282730852443
3120,2,TRANSIT_TO,5,45.495050825,-122.41100556250001,4009.1000736070027
3120,3,DWELL_AT,3,45.50276,-122.42709,2448.3282730852443
3135,2,TRANSIT_TO,5,45.494807449999996,-122.41016462500001,4080.0135730586044
3135,3,DWELL_AT,3,45.50276,-122.42709,2448.3282730852443
3150,2,TRANSIT_TO,5,45.494564075,-122.4093236875,4150.927072510206
3150,3,DWELL_AT,3,45.50276,-122.42709,2448.3282730852443
3165,2,TRANSIT_TO,5,45.494320699999996,-122.40848275,4221.840571961808
3165,3,DWELL_AT,3,45.50276,-122.42709,2448.3282730852443
3180,2,TRANSIT_TO,5,45.494077325,-122.4076418125,4292.754071413408
3180,3,DWELL_AT,3,45.50276,-122.42709,2448.3282730852443
3195,2,TRANSIT_TO,5,45.493833949999996,-122.406800875,4363.66757086501
3195,3,DWELL_AT,3,45.50276,-122.42709,2448.3282730852443
3210,2,TRANSIT_TO,5,45.493590575,-122.4059599375,4434.581070316612
3210,3,DWELL_AT,3,45.50276,-122.42709,2448.3282730852443
3225,3,DWELL_AT,3,45.50276,-122.42709,2448.3282730852443
3225,2,TRANSIT_TO,5,45.493347199999995,-122.40511900000001,4505.494569768213
3240,3,DWELL_AT,3,45.50276,-122.42709,2448.3282730852443
3240,2,TRANSIT_TO,5,45.493103825,-122.40427806250001,4576.408069219815
3255,3,DWELL_AT,3,45.50276,-122.42709,2448.3282730852443
3255,2,TRANSIT_TO,5,45.492860449999995,-122.40343712500001,4647.321568671416
3270,3,TRANSIT_TO,4,45.5026968,-122.42701233333334,2457.603301181407
3270,2,TRANSIT_TO,5,45.492617075,-122.40259618750001,4718.235068123017
3285,3,TRANSIT_TO,4,45.502459800000004,-122.42672108333333,2492.384656542018
3285,2,TRANSIT_TO,5,45.492373699999995,-122.40175525000001,4789.148567574619
3300,2,TRANSIT_TO,5,45.492130325,-122.4009143125,4860.062067026221
3300,3,TRANSIT_TO,4,45.5022228,-122.42642983333334,2527.166011902629
3315,3,TRANSIT_TO,4,45.5019858,-122.42613858333334,2561.9473672632403
3315,2,TRANSIT_TO,5,45.491886949999994,-122.400073375,4930.975566477822
3330,2,TRANSIT_TO,5,45.491643575,-122.3992324375,5001.889065929423
3330,3,TRANSIT_TO,4,45.5017488,-122.42584733333334,2596.7287226238514
3337,2,STOPPED_AT,5,45.49153,-122.39884,5034.982032340171
3345,3,TRANSIT_TO,4,45.5015118,-122.42555608333333,2631.5100779844624
3360,3,TRANSIT_TO,4,45.5012748,-122.42526483333334,2666.2914333450735
3375,3,TRANSIT_TO,4,45.5010378,-122.42497358333334,2701.072788705684
3390,3,TRANSIT_TO,4,45.5008008,-122.42468233333334,2735.8541440662952
3405,3,TRANSIT_TO,4,45.5005638,-122.42439108333333,2770.6354994269063
3420,3,TRANSIT_TO,4,45.500326799999996,-122.42409983333334,2805.4168547875174
3435,3,TRANSIT_TO,4,45.5000898,-122.42380858333334,2840.1982101481285
3450,3,TRANSIT_TO,4,45.4998528,-122.42351733333334,2874.9795655087396
3465,3,TRANSIT_TO,4,45.4996158,-122.42322608333333,2909.7609208693502
3480,3,TRANSIT_TO,4,45.499378799999995,-122.42293483333334,2944.5422762299613
3495,3,TRANSIT_TO,4,45.4991418,-122.42264358333334,2979.3236315905724
3500,4,DISPATCHED_FROM,1,45.492786,-122.401855,0.0
3510,3,TRANSIT_TO,4,45.4989048,-122.42235233333334,3014.1049869511835
3510,4,TRANSIT_TO,2,45.493594,-122.4044685,222.63518334838864
3525,4,TRANSIT_TO,2,45.494806000000004,-122.40838875,556.5879583709716
3525,3,TRANSIT_TO,4,45.4986678,-122.42206108333333,3048.8863423117946
3540,3,TRANSIT_TO,4,45.498430799999994,-122.42176983333334,3083.6676976724057
3540,4,TRANSIT_TO,2,45.496018,-122.412309,890.5407333935545
3555,4,TRANSIT_TO,2,45.49723,-122.41622925,1224.4935084161375
3555,3,TRANSIT_TO,4,45.498193799999996,-122.42147858333334,3118.4490530330168
3566,3,STOPPED_AT,4,45.49802,-122.421265,3143.9553802974647
3570,3,DWELL_AT,4,45.49802,-122.421265,3143.9553802974647
3570,4,TRANSIT_TO,2,45.498442000000004,-122.4201495,1558.4462834387205
3585,3,DWELL_AT,4,45.49802,-122.421265,3143.9553802974647
3585,4,TRANSIT_TO,2,45.499654,-122.42406975,1892.3990584613034
3600,4,STOPPED_AT,2,45.500866,-122.42799,2226.3518334838864
3600,3,DWELL_AT,4,45.49802,-122.421265,3143.9553802974647
3615,4,DWELL_AT,2,45.500866,-122.42799,2226.3518334838864
3615,3,DWELL_AT,4,45.49802,-122.421265,3143.9553802974647
3630,4,DWELL_AT,2,45.500866,-122.42799,2226.3518334838864
3630,3,DWELL_AT,4,45.49802,-122.421265,3143.9553802974647
3645,3,DWELL_AT,4,45.49802,-122.421265,3143.9553802974647
3645,4,DWELL_AT,2,45.500866,-122.42799,2226.3518334838864
3660,4,TRANSIT_TO,3,45.500875470000004,-122.42798549999999,2227.461715681893
3660,3,DWELL_AT,4,45.49802,-122.421265,3143.9553802974647
3675,4,TRANSIT_TO,3,45.501017520000005,-122.42791799999999,2244.109948651995
3675,3,DWELL_AT,4,45.49802,-122.421265,3143.9553802974647
3690,4,TRANSIT_TO,3,45.50115957,-122.42785049999999,2260.758181622097
3690,3,DWELL_AT,4,45.49802,-122.421265,3143.9553802974647
3705,4,TRANSIT_TO,3,45.50130162,-122.42778299999999,2277.406414592199
3705,3,DWELL_AT,4,45.49802,-122.421265,3143.9553802974647
3720,3,DWELL_AT,4,45.49802,-122.421265,3143.9553802974647
3720,4,TRANSIT_TO,3,45.50144367,-122.4277155,2294.0546475623005
3735,4,TRANSIT_TO,3,45.50158572,-122.427648,2310.7028805324026
3735,3,DWELL_AT,4,45.49802,-122.421265,3143.9553802974647
3750,3,DWELL_AT,4,45.49802,-122.421265,3143.9553802974647
3750,4,TRANSIT_TO,3,45.50172777,-122.4275805,2327.351113502504
3765,4,TRANSIT_TO,3,45.50186982,-122.427513,2343.9993464726062
3765,3,DWELL_AT,4,45.49802,-122.421265,3143.9553802974647
3780,4,TRANSIT_TO,3,45.502011870000004,-122.4274455,2360.647579442708
3780,3,DWELL_AT,4,45.49802,-122.421265,3143.9553802974647
3795,4,TRANSIT_TO,3,45.502153920000005,-122.427378,2377.29581241281
3795,3,DWELL_AT,4,45.49802,-122.421265,3143.9553802974647
3810,4,TRANSIT_TO,3,45.50229597,-122.4273105,2393.9440453829116
3810,3,DWELL_AT,4,45.49802,-122.421265,3143.9553802974647
3825,4,TRANSIT_TO,3,45.50243802,-122.427243,2410.5922783530136
3825,3,DWELL_AT,4,45.49802,-122.421265,3143.9553802974647
3840,3,DWELL_AT,4,45.49802,-122.421265,3143.9553802974647
3840,4,TRANSIT_TO,3,45.50258007,-122.4271755,2427.2405113231152
3855,4,TRANSIT_TO,3,45.50272212,-122.427108,2443.8887442932173
3855,3,DWELL_AT,4,45.49802,-122.421265,3143.9553802974647
3859,4,STOPPED_AT,3,45.50276,-122.42709,2448.3282730852443
3870,4,DWELL_AT,3,45.50276,-122.42709,2448.3282730852443
3870,3,DWELL_AT,4,45.49802,-122.421265,3143.9553802974647
3885,4,DWELL_AT,3,45.50276,-122.42709,2448.3282730852443
3885,3,DWELL_AT,4,45.49802,-122.421265,3143.9553802974647
3900,4,DWELL_AT,3,45.50276,-122.42709,2448.3282730852443
3900,3,DWELL_AT,4,45.49802,-122.421265,3143.9553802974647
3915,4,DWELL_AT,3,45.50276,-122.42709,2448.3282730852443
3915,3,DWELL_AT,4,45.49802,-122.421265,3143.9553802974647
3930,4,DWELL_AT,3,45.50276,-122.42709,2448.3282730852443
3930,3,DWELL_AT,4,45.49802,-122.421265,3143.9553802974647
3945,4,DWELL_AT,3,45.50276,-122.42709,2448.3282730852443
3945,3,TRANSIT_TO,5,45.4979551,-122.42104075,3162.865646817892
3960,4,DWELL_AT,3,45.50276,-122.42709,2448.3282730852443
3960,3,TRANSIT_TO,5,45.497711724999995,-122.4201998125,3233.779146269493
3975,4,DWELL_AT,3,45.50276,-122.42709,2448.3282730852443
3975,3,TRANSIT_TO,5,45.49746835,-122.419358875,3304.692645721095
3990,3,TRANSIT_TO,5,45.497224974999995,-122.4185179375,3375.6061451726964
3990,4,DWELL_AT,3,45.50276,-122.42709,2448.3282730852443
4005,4,DWELL_AT,3,45.50276,-122.42709,2448.3282730852443
4005,3,TRANSIT_TO,5,45.4969816,-122.41767700000001,3446.5196446242976
4020,4,DWELL_AT,3,45.50276,-122.42709,2448.3282730852443
4020,3,TRANSIT_TO,5,45.496738224999994,-122.41683606250001,3517.4331440758992
4035,4,DWELL_AT,3,45.50276,-122.42709,2448.3282730852443
4035,3,TRANSIT_TO,5,45.49649485,-122.41599512500001,3588.3466435275004
4050,4,DWELL_AT,3,45.50276,-122.42709,2448.3282730852443
4050,3,TRANSIT_TO,5,45.496251474999994,-122.41515418750001,3659.260142979102
4065,3,TRANSIT_TO,5,45.4960081,-122.41431325,3730.1736424307037
4065,4,DWELL_AT,3,45.50276,-122.42709,2448.3282730852443
4080,3,TRANSIT_TO,5,45.495764724999994,-122.4134723125,3801.0871418823053
4080,4,DWELL_AT,3,45.50276,-122.42709,2448.3282730852443
4095,3,TRANSIT_TO,5,45.49552135,-122.412631375,3872.0006413339065
4095,4,DWELL_AT,3,45.50276,-122.42709,2448.3282730852443
4110,3,TRANSIT_TO,5,45.495277975,-122.4117904375,3942.914140785508
4110,4,DWELL_AT,3,45.50276,-122.42709,2448.3282730852443
4125,3,TRANSIT_TO,5,45.4950346,-122.4109495,4013.8276402371093
4125,4,DWELL_AT,3,45.50276,-122.42709,2448.3282730852443
4140,3,TRANSIT_TO,5,45.494791225,-122.4101085625,4084.741139688711
4140,4,DWELL_AT,3,45.50276,-122.42709,2448.3282730852443
4155,4,DWELL_AT,3,45.50276,-122.42709,2448.3282730852443
4155,3,TRANSIT_TO,5,45.49454785,-122.40926762500001,4155.654639140313
4170,4,DWELL_AT,3,45.50276,-122.42709,2448.3282730852443
4170,3,TRANSIT_TO,5,45.494304475,-122.40842668750001,4226.568138591914
4185,4,DWELL_AT,3,45.50276,-122.42709,2448.3282730852443
4185,3,TRANSIT_TO,5,45.494061099999996,-122.40758575000001,4297.481638043515
4200,4,DWELL_AT,3,45.50276,-122.42709,2448.3282730852443
4200,3,TRANSIT_TO,5,45.493817725,-122.40674481250001,4368.395137495117
4215,4,DWELL_AT,3,45.50276,-122.42709,2448.3282730852443
4215,3,TRANSIT_TO,5,45.493574349999996,-122.405903875,4439.308636946718
4230,4,DWELL_AT,3,45.50276,-122.42709,2448.3282730852443
4230,3,TRANSIT_TO,5,45.493330975,-122.4050629375,4510.22213639832
4245,4,DWELL_AT,3,45.50276,-122.42709,2448.3282730852443
4245,3,TRANSIT_TO,5,45.493087599999996,-122.404222,4581.1356358499215
4260,4,DWELL_AT,3,45.50276,-122.42709,2448.3282730852443
4260,3,TRANSIT_TO,5,45.492844225,-122.4033810625,4652.049135301522
4275,3,TRANSIT_TO,5,45.492600849999995,-122.402540125,4722.962634753125
4275,4,TRANSIT_TO,4,45.502681,-122.42699291666668,2459.922058205448
4290,4,TRANSIT_TO,4,45.502444000000004,-122.42670166666667,2494.7034135660588
4290,3,TRANSIT_TO,5,45.492357475,-122.4016991875,4793.8761342047255
