pippenId,pippenCreatedAt,tripId,tripRouteId,tripDirectionId,tripStartTime,tripStartDate,vehicleTimestamp,vehicleLabel,vehicleID,vehicleLat,vehicleLong,vehicleBearing,vehicleStopSequence,vehicleStopID,vehicleCurrentStatus
21670,2023-09-17T23:20:49.45842Z,12748597,2,0,,,1694992829,FX2 To Portland,4012,45.502262,-122.41806,211,2,14232,IN_TRANSIT_TO
21671,2023-09-17T23:20:49.462398Z,12748136,2,0,,,1694992826,FX2 To Gresham,4016,45.527695,-122.67557,178,1,9302,STOPPED_AT
21679,2023-09-17T23:21:04.748964Z,12748592,2,0,,,1694992847,FX2 To Portland,3305,45.502754,-122.67121,246,36,13733,IN_TRANSIT_TO
21681,2023-09-17T23:21:04.754553Z,12748591,2,0,,,1694992854,FX2 To NW Irving & 5th,3321,45.520878,-122.67768,21,41,7797,STOPPED_AT
21682,2023-09-17T23:21:04.757112Z,12748134,2,0,,,1694992854,FX2 To Gresham,4501,45.504852,-122.65342,90,11,1375,STOPPED_AT
21683,2023-09-17T23:21:04.759709Z,12748135,2,0,,,1694992860,FX2 To Gresham,4509,45.51974,-122.67704,201,4,7634,IN_TRANSIT_TO
21684,2023-09-17T23:21:04.763187Z,12748595,2,0,,,1694992835,FX2 To Portland,4511,45.504593,-122.48493,270,10,14236,IN_TRANSIT_TO
21685,2023-09-17T23:21:04.765649Z,12748132,2,0,,,1694992854,FX2 To Gresham,4512,45.504147,-122.543106,90,28,1379,IN_TRANSIT_TO
21686,2023-09-17T23:21:04.76834Z,12748133,2,0,,,1694992835,FX2 To Gresham,4517,45.505383,-122.5888,89,20,1489,IN_TRANSIT_TO
21687,2023-09-17T23:21:04.770936Z,12748598,2,0,,,1694992844,FX2 To Portland,4518,45.502167,-122.41811,179,2,14232,IN_TRANSIT_TO
21688,2023-09-17T23:21:04.773509Z,12748131,2,0,,,1694992863,FX2 To Gresham,4520,45.504128,-122.516464,89,30,13881,STOPPED_AT
21689,2023-09-17T23:21:04.775936Z,12748596,2,0,,,1694992863,FX2 To Portland,4523,45.504543,-122.441956,270,5,1316,STOPPED_AT
21691,2023-09-17T23:21:04.781315Z,12748594,2,0,,,1694992860,FX2 To Portland,4531,45.504917,-122.579185,104,23,1499,STOPPED_AT
21698,2023-09-17T23:21:04.805397Z,12748593,2,0,,,1694992835,FX2 To Portland,3736,45.504795,-122.633156,270,31,1448,IN_TRANSIT_TO
21700,2023-09-17T23:21:04.823591Z,12748597,2,0,,,1694992860,FX2 To Portland,4012,45.502262,-122.41806,211,2,14232,IN_TRANSIT_TO
21701,2023-09-17T23:21:04.835917Z,12748136,2,0,,,1694992860,FX2 To Gresham,4016,45.527695,-122.67557,178,1,9302,STOPPED_AT
21709,2023-09-17T23:21:20.153338Z,12748592,2,0,,,1694992871,FX2 To NW 5th & Hoyt,3305,45.50252,-122.67207,285,37,3398,IN_TRANSIT_TO
21711,2023-09-17T23:21:20.159503Z,12748591,2,0,,,1694992877,FX2 To NW Irving & 5th,3321,45.521107,-122.67756,20,42,9300,IN_TRANSIT_TO
21712,2023-09-17T23:21:20.162346Z,12748134,2,0,,,1694992868,FX2 To Gresham,4501,45.504852,-122.65302,90,12,1435,IN_TRANSIT_TO
21713,2023-09-17T23:21:20.165458Z,12748135,2,0,,,1694992860,FX2 To Gresham,4509,45.51974,-122.67704,201,4,7634,IN_TRANSIT_TO
21714,2023-09-17T23:21:20.168095Z,12748595,2,0,,,1694992866,FX2 To Portland,4511,45.504585,-122.48863,269,10,14236,IN_TRANSIT_TO
21715,2023-09-17T23:21:20.170794Z,12748132,2,0,,,1694992854,FX2 To Gresham,4512,45.504147,-122.543106,90,28,1379,IN_TRANSIT_TO
21716,2023-09-17T23:21:20.173416Z,12748133,2,0,,,1694992866,FX2 To Gresham,4517,45.505394,-122.5843,89,21,1497,IN_TRANSIT_TO
21717,2023-09-17T23:21:20.17609Z,12748598,2,0,,,1694992874,FX2 To Portland,4518,45.502167,-122.41811,179,2,14232,IN_TRANSIT_TO
21718,2023-09-17T23:21:20.178471Z,12748131,2,0,,,1694992877,FX2 To Gresham,4520,45.50413,-122.51602,89,31,1400,IN_TRANSIT_TO
21719,2023-09-17T23:21:20.181188Z,12748596,2,0,,,1694992863,FX2 To Portland,4523,45.504543,-122.441956,270,5,1316,STOPPED_AT
21721,2023-09-17T23:21:20.188511Z,12748594,2,0,,,1694992860,FX2 To Portland,4531,45.504917,-122.579185,104,23,1499,STOPPED_AT
21728,2023-09-17T23:21:20.214175Z,12748593,2,0,,,1694992866,FX2 To Portland,3736,45.5048,-122.634415,270,31,1448,STOPPED_AT
21730,2023-09-17T23:21:20.22014Z,12748597,2,0,,,1694992860,FX2 To Portland,4012,45.502262,-122.41806,211,2,14232,IN_TRANSIT_TO
21731,2023-09-17T23:21:20.224486Z,12748136,2,0,,,1694992860,FX2 To Gresham,4016,45.527695,-122.67557,178,1,9302,STOPPED_AT
21739,2023-09-17T23:21:35.527445Z,12748592,2,0,,,1694992871,FX2 To NW 5th & Hoyt,3305,45.50252,-122.67207,285,37,3398,IN_TRANSIT_TO
21741,2023-09-17T23:21:35.532507Z,12748591,2,0,,,1694992877,FX2 To NW Irving & 5th,3321,45.521107,-122.67756,20,42,9300,IN_TRANSIT_TO
21742,2023-09-17T23:21:35.535555Z,12748134,2,0,,,1694992868,FX2 To Gresham,4501,45.504852,-122.65302,90,12,1435,IN_TRANSIT_TO
21743,2023-09-17T23:21:35.538173Z,12748135,2,0,,,1694992890,FX2 To Gresham,4509,45.517715,-122.67812,200,4,7634,IN_TRANSIT_TO
21744,2023-09-17T23:21:35.540556Z,12748595,2,0,,,1694992866,FX2 To Portland,4511,45.504585,-122.48863,269,10,14236,IN_TRANSIT_TO
21745,2023-09-17T23:21:35.543203Z,12748132,2,0,,,1694992883,FX2 To Gresham,4512,45.50413,-122.54148,90,28,1379,IN_TRANSIT_TO
21746,2023-09-17T23:21:35.546062Z,12748133,2,0,,,1694992866,FX2 To Gresham,4517,45.505394,-122.5843,89,21,1497,IN_TRANSIT_TO
21747,2023-09-17T23:21:35.54966Z,12748598,2,0,,,1694992874,FX2 To Portland,4518,45.502167,-122.41811,179,2,14232,IN_TRANSIT_TO
21748,2023-09-17T23:21:35.553421Z,12748131,2,0,,,1694992877,FX2 To Gresham,4520,45.50413,-122.51602,89,31,1400,IN_TRANSIT_TO
21749,2023-09-17T23:21:35.558725Z,12748596,2,0,,,1694992893,FX2 To Portland,4523,45.504505,-122.445984,269,6,9425,IN_TRANSIT_TO
21751,2023-09-17T23:21:35.566768Z,12748594,2,0,,,1694992890,FX2 To Portland,4531,45.504917,-122.579185,104,23,1499,STOPPED_AT
21758,2023-09-17T23:21:35.586457Z,12748593,2,0,,,1694992890,FX2 To Portland,3736,45.5048,-122.63502,270,32,1442,IN_TRANSIT_TO
21760,2023-09-17T23:21:35.591436Z,12748597,2,0,,,1694992890,FX2 To Portland,4012,45.502262,-122.41806,211,2,14232,IN_TRANSIT_TO
21761,2023-09-17T23:21:35.593956Z,12748136,2,0,,,1694992890,FX2 To Gresham,4016,45.527695,-122.67557,178,1,9302,STOPPED_AT
21769,2023-09-17T23:21:50.883996Z,12748592,2,0,,,1694992901,FX2 To NW 5th & Hoyt,3305,45.50436,-122.673645,337,37,3398,IN_TRANSIT_TO
21771,2023-09-17T23:21:50.888846Z,12748591,2,0,,,1694992907,FX2 To NW Irving & 5th,3321,45.52221,-122.67695,21,42,9300,IN_TRANSIT_TO
21772,2023-09-17T23:21:50.891138Z,12748134,2,0,,,1694992899,FX2 To Gresham,4501,45.504837,-122.6491,90,12,1435,IN_TRANSIT_TO
21773,2023-09-17T23:21:50.893605Z,12748135,2,0,,,1694992890,FX2 To Gresham,4509,45.517715,-122.67812,200,4,7634,IN_TRANSIT_TO
21774,2023-09-17T23:21:50.895882Z,12748595,2,0,,,1694992901,FX2 To Portland,4511,45.50458,-122.490654,270,11,1416,IN_TRANSIT_TO
21775,2023-09-17T23:21:50.898285Z,12748132,2,0,,,1694992883,FX2 To Gresham,4512,45.50413,-122.54148,90,28,1379,IN_TRANSIT_TO
21776,2023-09-17T23:21:50.90063Z,12748133,2,0,,,1694992896,FX2 To Gresham,4517,45.50503,-122.57985,103,21,1497,IN_TRANSIT_TO
21777,2023-09-17T23:21:50.903213Z,12748598,2,0,,,1694992904,FX2 To Portland,4518,45.502167,-122.41811,179,2,14232,IN_TRANSIT_TO
21778,2023-09-17T23:21:50.906362Z,12748131,2,0,,,1694992907,FX2 To Gresham,4520,45.5042,-122.51144,88,31,1400,IN_TRANSIT_TO
21779,2023-09-17T23:21:50.909031Z,12748596,2,0,,,1694992893,FX2 To Portland,4523,45.504505,-122.445984,269,6,9425,IN_TRANSIT_TO
21781,2023-09-17T23:21:50.914028Z,12748594,2,0,,,1694992890,FX2 To Portland,4531,45.504917,-122.579185,104,23,1499,STOPPED_AT
21788,2023-09-17T23:21:50.930216Z,12748593,2,0,,,1694992890,FX2 To Portland,3736,45.5048,-122.63502,270,32,1442,IN_TRANSIT_TO
21790,2023-09-17T23:21:50.935455Z,12748597,2,0,,,1694992890,FX2 To Portland,4012,45.502262,-122.41806,211,2,14232,IN_TRANSIT_TO
21791,2023-09-17T23:21:50.937807Z,12748136,2,0,,,1694992890,FX2 To Gresham,4016,45.527695,-122.67557,178,1,9302,STOPPED_AT
21799,2023-09-17T23:22:06.230215Z,12748592,2,0,,,1694992901,FX2 To NW 5th & Hoyt,3305,45.50436,-122.673645,337,37,3398,IN_TRANSIT_TO
21801,2023-09-17T23:22:06.235906Z,12748591,2,0,,,1694992907,FX2 To NW Irving & 5th,3321,45.52221,-122.67695,21,42,9300,IN_TRANSIT_TO
21802,2023-09-17T23:22:06.240967Z,12748134,2,0,,,1694992899,FX2 To Gresham,4501,45.504837,-122.6491,90,12,1435,IN_TRANSIT_TO
21803,2023-09-17T23:22:06.243344Z,12748135,2,0,,,1694992919,FX2 To Gresham,4509,45.51695,-122.678566,200,4,7634,STOPPED_AT
21804,2023-09-17T23:22:06.246051Z,12748595,2,0,,,1694992901,FX2 To Portland,4511,45.50458,-122.490654,270,11,1416,IN_TRANSIT_TO
21805,2023-09-17T23:22:06.248332Z,12748132,2,0,,,1694992913,FX2 To Gresham,4512,45.504116,-122.53997,91,28,1379,IN_TRANSIT_TO
21806,2023-09-17T23:22:06.251083Z,12748133,2,0,,,1694992925,FX2 To Gresham,4517,45.504765,-122.5782,101,21,1497,STOPPED_AT
21807,2023-09-17T23:22:06.253513Z,12748598,2,0,,,1694992904,FX2 To Portland,4518,45.502167,-122.41811,179,2,14232,IN_TRANSIT_TO
21808,2023-09-17T23:22:06.255921Z,12748131,2,0,,,1694992907,FX2 To Gresham,4520,45.5042,-122.51144,88,31,1400,IN_TRANSIT_TO
21809,2023-09-17T23:22:06.260645Z,12748596,2,0,,,1694992922,FX2 To Portland,4523,45.50445,-122.45185,269,7,1334,IN_TRANSIT_TO
21811,2023-09-17T23:22:06.265595Z,12748594,2,0,,,1694992919,FX2 To Portland,4531,45.504917,-122.579185,104,23,1499,STOPPED_AT
21818,2023-09-17T23:22:06.285975Z,12748593,2,0,,,1694992920,FX2 To Portland,3736,45.504803,-122.638,270,32,1442,IN_TRANSIT_TO
21820,2023-09-17T23:22:06.290835Z,12748597,2,0,,,1694992919,FX2 To Portland,4012,45.502262,-122.41806,211,2,14232,IN_TRANSIT_TO
21821,2023-09-17T23:22:06.293584Z,12748136,2,0,,,1694992919,FX2 To Gresham,4016,45.527695,-122.67557,178,1,9302,STOPPED_AT
21829,2023-09-17T23:22:21.598488Z,12748592,2,0,,,1694992931,FX2 To NW 5th & Hoyt,3305,45.506752,-122.67529,345,37,3398,IN_TRANSIT_TO
21831,2023-09-17T23:22:21.60379Z,12748591,2,0,,,1694992937,FX2 To NW Irving & 5th,3321,45.52281,-122.67658,20,42,9300,IN_TRANSIT_TO
21832,2023-09-17T23:22:21.606229Z,12748134,2,0,,,1694992928,FX2 To Gresham,4501,45.504826,-122.645996,91,12,1435,STOPPED_AT
21833,2023-09-17T23:22:21.608807Z,12748135,2,0,,,1694992919,FX2 To Gresham,4509,45.51695,-122.678566,200,4,7634,STOPPED_AT
21834,2023-09-17T23:22:21.611375Z,12748595,2,0,,,1694992931,FX2 To Portland,4511,45.504566,-122.49583,269,11,1416,IN_TRANSIT_TO
21835,2023-09-17T23:22:21.614686Z,12748132,2,0,,,1694992913,FX2 To Gresham,4512,45.504116,-122.53997,91,28,1379,IN_TRANSIT_TO
21836,2023-09-17T23:22:21.617315Z,12748133,2,0,,,1694992925,FX2 To Gresham,4517,45.504765,-122.5782,101,21,1497,STOPPED_AT
21837,2023-09-17T23:22:21.620808Z,12748598,2,0,,,1694992934,FX2 To Portland,4518,45.502167,-122.41811,179,2,14232,IN_TRANSIT_TO
21838,2023-09-17T23:22:21.623415Z,12748131,2,0,,,1694992931,FX2 To Gresham,4520,45.504208,-122.51103,88,31,1400,STOPPED_AT
21839,2023-09-17T23:22:21.626064Z,12748596,2,0,,,1694992922,FX2 To Portland,4523,45.50445,-122.45185,269,7,1334,IN_TRANSIT_TO
21841,2023-09-17T23:22:21.631253Z,12748594,2,0,,,1694992919,FX2 To Portland,4531,45.504917,-122.579185,104,23,1499,STOPPED_AT
21848,2023-09-17T23:22:21.648884Z,12748593,2,0,,,1694992920,FX2 To Portland,3736,45.504803,-122.638,270,32,1442,IN_TRANSIT_TO
21850,2023-09-17T23:22:21.654984Z,12748597,2,0,,,1694992941,FX2 To Portland,4012,45.502262,-122.41806,211,2,14232,IN_TRANSIT_TO
21851,2023-09-17T23:22:21.657557Z,12748136,2,0,,,1694992919,FX2 To Gresham,4016,45.527695,-122.67557,178,1,9302,STOPPED_AT
21859,2023-09-17T23:22:37.063456Z,12748592,2,0,,,1694992931,FX2 To NW 5th & Hoyt,3305,45.506752,-122.67529,345,37,3398,IN_TRANSIT_TO
21861,2023-09-17T23:22:37.068191Z,12748591,2,0,,,1694992937,FX2 To NW Irving & 5th,3321,45.52281,-122.67658,20,42,9300,IN_TRANSIT_TO
21862,2023-09-17T23:22:37.070469Z,12748134,2,0,,,1694992950,FX2 To Gresham,4501,45.504826,-122.64557,90,13,1441,IN_TRANSIT_TO
21863,2023-09-17T23:22:37.07294Z,12748135,2,0,,,1694992950,FX2 To Gresham,4509,45.51695,-122.678566,200,4,7634,STOPPED_AT
21864,2023-09-17T23:22:37.075323Z,12748595,2,0,,,1694992931,FX2 To Portland,4511,45.504566,-122.49583,269,11,1416,IN_TRANSIT_TO
21865,2023-09-17T23:22:37.078029Z,12748132,2,0,,,1694992944,FX2 To Gresham,4512,45.504097,-122.53838,90,28,1379,IN_TRANSIT_TO
21866,2023-09-17T23:22:37.080326Z,12748133,2,0,,,1694992956,FX2 To Gresham,4517,45.504765,-122.5782,101,21,1497,STOPPED_AT
21867,2023-09-17T23:22:37.082502Z,12748598,2,0,,,1694992934,FX2 To Portland,4518,45.502167,-122.41811,179,2,14232,IN_TRANSIT_TO
21868,2023-09-17T23:22:37.084844Z,12748131,2,0,,,1694992953,FX2 To Gresham,4520,45.50421,-122.51087,88,31,1400,STOPPED_AT
21869,2023-09-17T23:22:37.087198Z,12748596,2,0,,,1694992953,FX2 To Portland,4523,45.50445,-122.4578,270,7,1334,IN_TRANSIT_TO
21871,2023-09-17T23:22:37.091705Z,12748594,2,0,,,1694992950,FX2 To Portland,4531,45.504917,-122.579185,104,23,1499,STOPPED_AT
21878,2023-09-17T23:22:37.116488Z,12748593,2,0,,,1694992953,FX2 To Portland,3736,45.50481,-122.641136,270,33,14243,IN_TRANSIT_TO
21880,2023-09-17T23:22:37.121301Z,12748597,2,0,,,1694992941,FX2 To Portland,4012,45.502262,-122.41806,211,2,14232,IN_TRANSIT_TO
21881,2023-09-17T23:22:37.123756Z,12748136,2,0,,,1694992950,FX2 To Gresham,4016,45.527695,-122.67557,178,1,9302,STOPPED_AT
21889,2023-09-17T23:22:52.539221Z,12748592,2,0,,,1694992962,FX2 To NW 5th & Hoyt,3305,45.508015,-122.677216,270,37,3398,IN_TRANSIT_TO
21891,2023-09-17T23:22:52.544318Z,12748591,2,0,,,1694992970,FX2 To NW Irving & 5th,3321,45.523582,-122.67647,358,42,9300,IN_TRANSIT_TO
21892,2023-09-17T23:22:52.547199Z,12748134,2,0,,,1694992950,FX2 To Gresham,4501,45.504826,-122.64557,90,13,1441,IN_TRANSIT_TO
21893,2023-09-17T23:22:52.549581Z,12748135,2,0,,,1694992950,FX2 To Gresham,4509,45.51695,-122.678566,200,4,7634,STOPPED_AT
21894,2023-09-17T23:22:52.551881Z,12748595,2,0,,,1694992962,FX2 To Portland,4511,45.504566,-122.4962,269,11,1416,STOPPED_AT
21895,2023-09-17T23:22:52.554345Z,12748132,2,0,,,1694992944,FX2 To Gresham,4512,45.504097,-122.53838,90,28,1379,IN_TRANSIT_TO
21896,2023-09-17T23:22:52.556732Z,12748133,2,0,,,1694992956,FX2 To Gresham,4517,45.504765,-122.5782,101,21,1497,STOPPED_AT
21897,2023-09-17T23:22:52.560051Z,12748598,2,0,,,1694992967,FX2 To Portland,4518,45.502167,-122.41811,179,2,14232,IN_TRANSIT_TO
21898,2023-09-17T23:22:52.562568Z,12748131,2,0,,,1694992953,FX2 To Gresham,4520,45.50421,-122.51087,88,31,1400,STOPPED_AT
21899,2023-09-17T23:22:52.564833Z,12748596,2,0,,,1694992953,FX2 To Portland,4523,45.50445,-122.4578,270,7,1334,IN_TRANSIT_TO
21901,2023-09-17T23:22:52.569331Z,12748594,2,0,,,1694992950,FX2 To Portland,4531,45.504917,-122.579185,104,23,1499,STOPPED_AT
21908,2023-09-17T23:22:52.588197Z,12748593,2,0,,,1694992953,FX2 To Portland,3736,45.50481,-122.641136,270,33,14243,IN_TRANSIT_TO
21910,2023-09-17T23:22:52.594263Z,12748597,2,0,,,1694992970,FX2 To Portland,4012,45.502262,-122.41806,211,2,14232,IN_TRANSIT_TO
21911,2023-09-17T23:22:52.596746Z,12748136,2,0,,,1694992950,FX2 To Gresham,4016,45.527695,-122.67557,178,1,9302,STOPPED_AT
21919,2023-09-17T23:23:07.892426Z,12748592,2,0,,,1694992962,FX2 To NW 5th & Hoyt,3305,45.508015,-122.677216,270,37,3398,IN_TRANSIT_TO
21921,2023-09-17T23:23:07.901464Z,12748591,2,0,,,1694992970,FX2 To NW Irving & 5th,3321,45.523582,-122.67647,358,42,9300,IN_TRANSIT_TO
21922,2023-09-17T23:23:07.904461Z,12748134,2,0,,,1694992980,FX2 To Gresham,4501,45.50481,-122.64198,90,13,1441,IN_TRANSIT_TO
21923,2023-09-17T23:23:07.907537Z,12748135,2,0,,,1694992973,FX2 To Gresham,4509,45.51662,-122.678734,200,5,7594,IN_TRANSIT_TO
21924,2023-09-17T23:23:07.911177Z,12748595,2,0,,,1694992962,FX2 To Portland,4511,45.504566,-122.4962,269,11,1416,STOPPED_AT
21925,2023-09-17T23:23:07.9167Z,12748132,2,0,,,1694992973,FX2 To Gresham,4512,45.504097,-122.53838,90,28,1379,IN_TRANSIT_TO
21926,2023-09-17T23:23:07.920466Z,12748133,2,0,,,1694992986,FX2 To Gresham,4517,45.504765,-122.5782,101,21,1497,STOPPED_AT
21927,2023-09-17T23:23:07.92317Z,12748598,2,0,,,1694992967,FX2 To Portland,4518,45.502167,-122.41811,179,2,14232,IN_TRANSIT_TO
21928,2023-09-17T23:23:07.92683Z,12748131,2,0,,,1694992980,FX2 To Gresham,4520,45.504215,-122.51053,88,32,1409,IN_TRANSIT_TO
21929,2023-09-17T23:23:07.930435Z,12748596,2,0,,,1694992983,FX2 To Portland,4523,45.504467,-122.46372,270,8,14235,IN_TRANSIT_TO
21931,2023-09-17T23:23:07.935588Z,12748594,2,0,,,1694992980,FX2 To Portland,4531,45.504917,-122.579185,104,23,1499,STOPPED_AT
21938,2023-09-17T23:23:07.958155Z,12748593,2,0,,,1694992983,FX2 To Portland,3736,45.50482,-122.64515,270,33,14243,IN_TRANSIT_TO
21940,2023-09-17T23:23:07.963302Z,12748597,2,0,,,1694992970,FX2 To Portland,4012,45.502262,-122.41806,211,2,14232,IN_TRANSIT_TO
21941,2023-09-17T23:23:07.965639Z,12748136,2,0,,,1694992980,FX2 To Gresham,4016,45.527695,-122.67557,178,1,9302,STOPPED_AT
21949,2023-09-17T23:23:23.257011Z,12748592,2,0,,,1694992992,FX2 To NW 5th & Hoyt,3305,45.508007,-122.679184,267,37,3398,IN_TRANSIT_TO
21951,2023-09-17T23:23:23.261829Z,12748591,2,0,,,1694993001,FX2 To NW Irving & 5th,3321,45.524296,-122.67649,358,42,9300,IN_TRANSIT_TO
21952,2023-09-17T23:23:23.264349Z,12748134,2,0,,,1694992980,FX2 To Gresham,4501,45.50481,-122.64198,90,13,1441,IN_TRANSIT_TO
21953,2023-09-17T23:23:23.266961Z,12748135,2,0,,,1694992973,FX2 To Gresham,4509,45.51662,-122.678734,200,5,7594,IN_TRANSIT_TO
21954,2023-09-17T23:23:23.269321Z,12748595,2,0,,,1694992992,FX2 To Portland,4511,45.504486,-122.4992,267,12,14237,IN_TRANSIT_TO
21955,2023-09-17T23:23:23.271844Z,12748132,2,0,,,1694992973,FX2 To Gresham,4512,45.504097,-122.53838,90,28,1379,IN_TRANSIT_TO
21956,2023-09-17T23:23:23.274199Z,12748133,2,0,,,1694992986,FX2 To Gresham,4517,45.504765,-122.5782,101,21,1497,STOPPED_AT
21957,2023-09-17T23:23:23.276766Z,12748598,2,0,,,1694992995,FX2 To Portland,4518,45.502167,-122.41811,179,2,14232,IN_TRANSIT_TO
21958,2023-09-17T23:23:23.279267Z,12748131,2,0,,,1694992980,FX2 To Gresham,4520,45.504215,-122.51053,88,32,1409,IN_TRANSIT_TO
21959,2023-09-17T23:23:23.281609Z,12748596,2,0,,,1694992983,FX2 To Portland,4523,45.504467,-122.46372,270,8,14235,IN_TRANSIT_TO
21961,2023-09-17T23:23:23.286762Z,12748594,2,0,,,1694992980,FX2 To Portland,4531,45.504917,-122.579185,104,23,1499,STOPPED_AT
21968,2023-09-17T23:23:23.30376Z,12748593,2,0,,,1694992983,FX2 To Portland,3736,45.50482,-122.64515,270,33,14243,IN_TRANSIT_TO
21970,2023-09-17T23:23:23.309227Z,12748597,2,0,,,1694993001,FX2 To Portland,4012,45.502262,-122.41806,211,2,14232,IN_TRANSIT_TO
21971,2023-09-17T23:23:23.311503Z,12748136,2,0,,,1694992980,FX2 To Gresham,4016,45.527695,-122.67557,178,1,9302,STOPPED_AT
21979,2023-09-17T23:23:38.607557Z,12748592,2,0,,,1694992992,FX2 To NW 5th & Hoyt,3305,45.508007,-122.679184,267,37,3398,IN_TRANSIT_TO
21981,2023-09-17T23:23:38.612668Z,12748591,2,0,,,1694993001,FX2 To NW Irving & 5th,3321,45.524296,-122.67649,358,42,9300,IN_TRANSIT_TO
21982,2023-09-17T23:23:38.615181Z,12748134,2,0,,,1694993009,FX2 To Gresham,4501,45.504807,-122.63917,89,13,1441,STOPPED_AT
21983,2023-09-17T23:23:38.617613Z,12748135,2,0,,,1694993004,FX2 To Gresham,4509,45.51493,-122.67966,200,5,7594,IN_TRANSIT_TO
21984,2023-09-17T23:23:38.61994Z,12748595,2,0,,,1694992992,FX2 To Portland,4511,45.504486,-122.4992,267,12,14237,IN_TRANSIT_TO
21985,2023-09-17T23:23:38.622256Z,12748132,2,0,,,1694993004,FX2 To Gresham,4512,45.504097,-122.53838,90,28,1379,IN_TRANSIT_TO
21986,2023-09-17T23:23:38.624531Z,12748133,2,0,,,1694993016,FX2 To Gresham,4517,45.504765,-122.5782,101,21,1497,STOPPED_AT
21987,2023-09-17T23:23:38.626908Z,12748598,2,0,,,1694992995,FX2 To Portland,4518,45.502167,-122.41811,179,2,14232,IN_TRANSIT_TO
21988,2023-09-17T23:23:38.629992Z,12748131,2,0,,,1694993009,FX2 To Gresham,4520,45.5043,-122.50572,87,32,1409,IN_TRANSIT_TO
21989,2023-09-17T23:23:38.632674Z,12748596,2,0,,,1694993013,FX2 To Portland,4523,45.504517,-122.46935,270,8,14235,IN_TRANSIT_TO
21991,2023-09-17T23:23:38.637285Z,12748594,2,0,,,1694993009,FX2 To Portland,4531,45.504917,-122.579185,104,23,1499,STOPPED_AT
21998,2023-09-17T23:23:38.653796Z,12748593,2,0,,,1694993010,FX2 To Portland,3736,45.50483,-122.646065,270,33,14243,STOPPED_AT
22000,2023-09-17T23:23:38.658337Z,12748597,2,0,,,1694993001,FX2 To Portland,4012,45.502262,-122.41806,211,2,14232,IN_TRANSIT_TO
22001,2023-09-17T23:23:38.662949Z,12748136,2,0,,,1694993010,FX2 To Gresham,4016,45.527695,-122.67557,178,1,9302,STOPPED_AT
22009,2023-09-17T23:23:53.962481Z,12748592,2,0,,,1694993028,FX2 To NW 5th & Hoyt,3305,45.50799,-122.68018,269,38,13780,IN_TRANSIT_TO
22011,2023-09-17T23:23:53.967481Z,12748591,2,0,,,1694993031,FX2 To NW Irving & 5th,3321,45.525597,-122.67655,358,42,9300,STOPPED_AT
22012,2023-09-17T23:23:53.970066Z,12748134,2,0,,,1694993031,FX2 To Gresham,4501,45.504803,-122.63873,90,14,1447,IN_TRANSIT_TO
22013,2023-09-17T23:23:53.973773Z,12748135,2,0,,,1694993004,FX2 To Gresham,4509,45.51493,-122.67966,200,5,7594,IN_TRANSIT_TO
22014,2023-09-17T23:23:53.976025Z,12748595,2,0,,,1694993031,FX2 To Portland,4511,45.504402,-122.50218,267,12,14237,STOPPED_AT
22015,2023-09-17T23:23:53.978496Z,12748132,2,0,,,1694993004,FX2 To Gresham,4512,45.504097,-122.53838,90,28,1379,IN_TRANSIT_TO
22016,2023-09-17T23:23:53.981101Z,12748133,2,0,,,1694993016,FX2 To Gresham,4517,45.504765,-122.5782,101,21,1497,STOPPED_AT
22017,2023-09-17T23:23:53.983391Z,12748598,2,0,,,1694993028,FX2 To Portland,4518,45.502167,-122.41811,179,2,14232,IN_TRANSIT_TO
22018,2023-09-17T23:23:53.985926Z,12748131,2,0,,,1694993009,FX2 To Gresham,4520,45.5043,-122.50572,87,32,1409,IN_TRANSIT_TO
22019,2023-09-17T23:23:53.988341Z,12748596,2,0,,,1694993013,FX2 To Portland,4523,45.504517,-122.46935,270,8,14235,IN_TRANSIT_TO
22021,2023-09-17T23:23:53.992963Z,12748594,2,0,,,1694993009,FX2 To Portland,4531,45.504917,-122.579185,104,23,1499,STOPPED_AT
22028,2023-09-17T23:23:54.012131Z,12748593,2,0,,,1694993010,FX2 To Portland,3736,45.50483,-122.646065,270,33,14243,STOPPED_AT
22030,2023-09-17T23:23:54.01686Z,12748597,2,0,,,1694993031,FX2 To Portland,4012,45.502262,-122.41806,211,2,14232,IN_TRANSIT_TO
22031,2023-09-17T23:23:54.019234Z,12748136,2,0,,,1694993010,FX2 To Gresham,4016,45.527695,-122.67557,178,1,9302,STOPPED_AT
22039,2023-09-17T23:24:09.333955Z,12748592,2,0,,,1694993028,FX2 To NW 5th & Hoyt,3305,45.50799,-122.68018,269,38,13780,IN_TRANSIT_TO
22041,2023-09-17T23:24:09.338693Z,12748591,2,0,,,1694993043,FX2 To NW Irving & 5th,3321,45.525875,-122.67656,1,43,3007,IN_TRANSIT_TO
22042,2023-09-17T23:24:09.341031Z,12748134,2,0,,,1694993031,FX2 To Gresham,4501,45.504803,-122.63873,90,14,1447,IN_TRANSIT_TO
22043,2023-09-17T23:24:09.344539Z,12748135,2,0,,,1694993043,FX2 To Gresham,4509,45.513966,-122.680176,200,6,10491,IN_TRANSIT_TO
22044,2023-09-17T23:24:09.346962Z,12748595,2,0,,,1694993031,FX2 To Portland,4511,45.504402,-122.50218,267,12,14237,STOPPED_AT
